epoch,active,idle,pending,max
1784922995,20.0,0.0,26.0,20.0
1784922996,20.0,0.0,30.0,20.0
1784922997,20.0,0.0,27.0,20.0
1784922998,19.0,1.0,29.0,20.0
1784922999,20.0,0.0,25.0,20.0
1784923000,20.0,0.0,26.0,20.0
1784923002,20.0,0.0,28.0,20.0
1784923003,20.0,0.0,30.0,20.0
1784923004,20.0,0.0,30.0,20.0
1784923005,20.0,0.0,30.0,20.0
1784923006,20.0,0.0,30.0,20.0
1784923007,20.0,0.0,30.0,20.0
1784923008,20.0,0.0,30.0,20.0
1784923009,20.0,0.0,30.0,20.0
1784923010,20.0,0.0,30.0,20.0
1784923011,20.0,0.0,30.0,20.0
1784923012,20.0,0.0,28.0,20.0
1784923013,20.0,0.0,30.0,20.0
1784923014,20.0,0.0,27.0,20.0
1784923015,20.0,0.0,30.0,20.0
1784923016,20.0,0.0,30.0,20.0
1784923017,20.0,0.0,30.0,20.0
1784923018,20.0,0.0,30.0,20.0
1784923019,20.0,0.0,30.0,20.0
1784923020,20.0,0.0,30.0,20.0
1784923021,18.0,2.0,27.0,20.0
1784923022,20.0,0.0,29.0,20.0
1784923023,19.0,1.0,26.0,20.0
1784923024,20.0,0.0,30.0,20.0
1784923025,20.0,0.0,30.0,20.0
1784923026,20.0,0.0,30.0,20.0
1784923027,20.0,0.0,28.0,20.0
1784923028,20.0,0.0,28.0,20.0
1784923029,20.0,0.0,30.0,20.0
1784923030,20.0,0.0,26.0,20.0
1784923031,20.0,0.0,30.0,20.0
1784923032,20.0,0.0,28.0,20.0
1784923033,20.0,0.0,28.0,20.0
1784923034,20.0,0.0,26.0,20.0
1784923035,20.0,0.0,28.0,20.0
1784923036,20.0,0.0,30.0,20.0
1784923037,16.0,4.0,29.0,20.0
1784923039,20.0,0.0,30.0,20.0
1784923040,20.0,0.0,26.0,20.0
1784923041,20.0,0.0,30.0,20.0
1784923042,20.0,0.0,30.0,20.0
1784923043,20.0,0.0,25.0,20.0
1784923044,20.0,0.0,30.0,20.0
1784923045,20.0,0.0,30.0,20.0
1784923046,20.0,0.0,30.0,20.0
1784923047,20.0,0.0,30.0,20.0
1784923048,20.0,0.0,30.0,20.0
1784923049,19.0,1.0,29.0,20.0
1784923050,20.0,0.0,30.0,20.0
1784923051,20.0,0.0,30.0,20.0
1784923052,20.0,0.0,25.0,20.0
1784923053,20.0,0.0,30.0,20.0
1784923054,20.0,0.0,25.0,20.0
1784923055,20.0,0.0,30.0,20.0
1784923056,20.0,0.0,29.0,20.0
1784923057,20.0,0.0,27.0,20.0
1784923058,20.0,0.0,30.0,20.0
1784923059,20.0,0.0,30.0,20.0
1784923060,20.0,0.0,30.0,20.0
1784923061,20.0,0.0,26.0,20.0
1784923062,20.0,0.0,26.0,20.0
1784923063,20.0,0.0,30.0,20.0
1784923064,20.0,0.0,27.0,20.0
1784923065,20.0,0.0,26.0,20.0
1784923066,20.0,0.0,30.0,20.0
1784923067,20.0,0.0,30.0,20.0
1784923068,20.0,0.0,30.0,20.0
1784923069,20.0,0.0,30.0,20.0
1784923070,20.0,0.0,30.0,20.0
1784923071,20.0,0.0,30.0,20.0
1784923072,20.0,0.0,31.0,20.0
1784923073,20.0,0.0,30.0,20.0
1784923074,20.0,0.0,30.0,20.0
1784923075,20.0,0.0,30.0,20.0
1784923076,20.0,0.0,30.0,20.0
1784923078,20.0,0.0,29.0,20.0
1784923079,20.0,0.0,30.0,20.0
1784923080,20.0,0.0,30.0,20.0
1784923081,20.0,0.0,30.0,20.0
1784923082,20.0,0.0,30.0,20.0
1784923083,20.0,0.0,30.0,20.0
1784923084,20.0,0.0,30.0,20.0
1784923085,20.0,0.0,30.0,20.0
1784923086,20.0,0.0,27.0,20.0
1784923087,20.0,0.0,30.0,20.0
1784923088,20.0,0.0,27.0,20.0
1784923089,20.0,0.0,30.0,20.0
1784923090,20.0,0.0,29.0,20.0
1784923091,20.0,0.0,27.0,20.0
1784923092,20.0,0.0,28.0,20.0
1784923093,20.0,0.0,30.0,20.0
1784923094,20.0,0.0,30.0,20.0
1784923095,20.0,0.0,26.0,20.0
1784923096,20.0,0.0,30.0,20.0
1784923097,20.0,0.0,26.0,20.0
1784923098,20.0,0.0,30.0,20.0
1784923099,20.0,0.0,24.0,20.0
1784923100,20.0,0.0,30.0,20.0
1784923101,20.0,0.0,30.0,20.0
1784923102,20.0,0.0,30.0,20.0
1784923103,20.0,0.0,30.0,20.0
1784923104,20.0,0.0,30.0,20.0
1784923105,20.0,0.0,30.0,20.0
1784923106,20.0,0.0,30.0,20.0
1784923107,20.0,0.0,30.0,20.0
1784923108,20.0,0.0,30.0,20.0
1784923109,20.0,0.0,26.0,20.0
1784923110,20.0,0.0,30.0,20.0
1784923112,20.0,0.0,27.0,20.0
1784923113,20.0,0.0,30.0,20.0
1784923114,20.0,0.0,30.0,20.0
1784923115,20.0,0.0,28.0,20.0
1784923116,20.0,0.0,30.0,20.0
1784923117,20.0,0.0,30.0,20.0
1784923118,20.0,0.0,25.0,20.0
1784923119,20.0,0.0,30.0,20.0
1784923120,20.0,0.0,30.0,20.0
1784923121,20.0,0.0,30.0,20.0
1784923122,20.0,0.0,30.0,20.0
1784923123,20.0,0.0,25.0,20.0
1784923124,20.0,0.0,26.0,20.0
1784923125,20.0,0.0,20.0,20.0
1784923126,20.0,0.0,13.0,20.0
1784923127,20.0,0.0,5.0,20.0
1784923128,20.0,0.0,4.0,20.0
1784923129,19.0,1.0,0.0,20.0
1784923130,15.0,5.0,0.0,20.0
1784923131,9.0,11.0,0.0,20.0
1784923132,1.0,19.0,0.0,20.0
1784923133,0.0,20.0,0.0,20.0
1784923134,0.0,20.0,0.0,20.0
1784923135,2.0,18.0,0.0,20.0
1784923136,3.0,17.0,0.0,20.0
1784923137,6.0,14.0,0.0,20.0
1784923138,8.0,12.0,0.0,20.0
1784923139,8.0,12.0,0.0,20.0
1784923140,7.0,13.0,0.0,20.0
1784923141,13.0,7.0,0.0,20.0
1784923142,15.0,5.0,0.0,20.0
1784923143,17.0,3.0,0.0,20.0
1784923144,18.0,2.0,0.0,20.0
1784923145,20.0,0.0,0.0,20.0
1784923146,20.0,0.0,2.0,20.0
1784923147,20.0,0.0,3.0,20.0
1784923148,20.0,0.0,5.0,20.0
1784923149,20.0,0.0,7.0,20.0
1784923150,20.0,0.0,8.0,20.0
1784923152,20.0,0.0,8.0,20.0
1784923153,20.0,0.0,12.0,20.0
1784923154,20.0,0.0,11.0,20.0
1784923155,20.0,0.0,15.0,20.0
1784923156,20.0,0.0,17.0,20.0
1784923157,20.0,0.0,19.0,20.0
1784923158,20.0,0.0,16.0,20.0
1784923159,20.0,0.0,22.0,20.0
1784923160,20.0,0.0,20.0,20.0
1784923161,20.0,0.0,26.0,20.0
1784923162,20.0,0.0,27.0,20.0
1784923163,20.0,0.0,29.0,20.0
1784923164,20.0,0.0,30.0,20.0
1784923165,20.0,0.0,27.0,20.0
1784923166,20.0,0.0,30.0,20.0
1784923167,19.0,1.0,28.0,20.0
1784923168,20.0,0.0,26.0,20.0
1784923169,20.0,0.0,30.0,20.0
1784923170,18.0,2.0,28.0,20.0
1784923171,17.0,3.0,28.0,20.0
1784923172,20.0,0.0,29.0,20.0
1784923173,20.0,0.0,28.0,20.0
1784923174,20.0,0.0,30.0,20.0
1784923175,20.0,0.0,30.0,20.0
1784923176,20.0,0.0,30.0,20.0
1784923177,20.0,0.0,30.0,20.0
1784923178,20.0,0.0,29.0,20.0
1784923179,20.0,0.0,30.0,20.0
1784923180,20.0,0.0,30.0,20.0
1784923181,20.0,0.0,30.0,20.0
1784923182,20.0,0.0,30.0,20.0
1784923183,20.0,0.0,30.0,20.0
1784923184,20.0,0.0,30.0,20.0
1784923185,20.0,0.0,27.0,20.0
1784923186,20.0,0.0,29.0,20.0
1784923187,20.0,0.0,30.0,20.0
1784923189,20.0,0.0,28.0,20.0
1784923190,20.0,0.0,30.0,20.0
1784923191,20.0,0.0,30.0,20.0
1784923192,20.0,0.0,30.0,20.0
1784923193,20.0,0.0,30.0,20.0
1784923194,20.0,0.0,30.0,20.0
1784923195,20.0,0.0,30.0,20.0
1784923196,20.0,0.0,30.0,20.0
1784923197,20.0,0.0,30.0,20.0
1784923198,20.0,0.0,30.0,20.0
1784923199,20.0,0.0,27.0,20.0
1784923200,20.0,0.0,30.0,20.0
1784923201,20.0,0.0,30.0,20.0
1784923202,20.0,0.0,28.0,20.0
1784923203,20.0,0.0,26.0,20.0
1784923204,20.0,0.0,27.0,20.0
1784923205,20.0,0.0,25.0,20.0
1784923206,20.0,0.0,30.0,20.0
1784923207,20.0,0.0,30.0,20.0
1784923208,20.0,0.0,27.0,20.0
1784923209,20.0,0.0,30.0,20.0
1784923210,20.0,0.0,30.0,20.0
1784923211,20.0,0.0,30.0,20.0
1784923212,20.0,0.0,30.0,20.0
1784923213,20.0,0.0,30.0,20.0
1784923214,20.0,0.0,30.0,20.0
1784923215,20.0,0.0,30.0,20.0
1784923216,20.0,0.0,30.0,20.0
1784923217,20.0,0.0,30.0,20.0
1784923218,20.0,0.0,30.0,20.0
1784923219,20.0,0.0,30.0,20.0
1784923220,20.0,0.0,30.0,20.0
1784923221,20.0,0.0,28.0,20.0
1784923222,20.0,0.0,26.0,20.0
1784923223,20.0,0.0,27.0,20.0
1784923224,20.0,0.0,26.0,20.0
1784923225,20.0,0.0,27.0,20.0
1784923227,20.0,0.0,30.0,20.0
1784923228,20.0,0.0,30.0,20.0
1784923229,20.0,0.0,30.0,20.0
1784923230,20.0,0.0,30.0,20.0
1784923231,20.0,0.0,30.0,20.0
1784923232,20.0,0.0,30.0,20.0
1784923233,20.0,0.0,29.0,20.0
1784923234,20.0,0.0,31.0,20.0
1784923235,20.0,0.0,30.0,20.0
1784923236,20.0,0.0,30.0,20.0
1784923237,20.0,0.0,30.0,20.0
1784923238,20.0,0.0,30.0,20.0
1784923239,20.0,0.0,28.0,20.0
1784923240,19.0,1.0,30.0,20.0
1784923241,19.0,1.0,26.0,20.0
1784923242,20.0,0.0,27.0,20.0
1784923243,20.0,0.0,30.0,20.0
1784923244,20.0,0.0,27.0,20.0
1784923245,20.0,0.0,26.0,20.0
1784923246,20.0,0.0,28.0,20.0
1784923247,20.0,0.0,26.0,20.0
1784923248,20.0,0.0,30.0,20.0
1784923249,20.0,0.0,30.0,20.0
1784923250,20.0,0.0,30.0,20.0
1784923251,20.0,0.0,30.0,20.0
1784923252,20.0,0.0,30.0,20.0
1784923253,20.0,0.0,30.0,20.0
1784923254,20.0,0.0,30.0,20.0
1784923255,20.0,0.0,30.0,20.0
1784923256,20.0,0.0,30.0,20.0
1784923257,20.0,0.0,30.0,20.0
1784923258,20.0,0.0,28.0,20.0
1784923259,20.0,0.0,25.0,20.0
1784923260,20.0,0.0,26.0,20.0
1784923261,19.0,1.0,25.0,20.0
1784923262,20.0,0.0,30.0,20.0
1784923263,20.0,0.0,30.0,20.0
1784923265,20.0,0.0,30.0,20.0
1784923266,20.0,0.0,30.0,20.0
1784923267,20.0,0.0,28.0,20.0
1784923268,20.0,0.0,30.0,20.0
1784923269,20.0,0.0,30.0,20.0
1784923270,20.0,0.0,30.0,20.0
1784923271,19.0,0.0,29.0,20.0
1784923272,20.0,0.0,30.0,20.0
1784923273,20.0,0.0,30.0,20.0
1784923274,20.0,0.0,30.0,20.0
1784923275,20.0,0.0,30.0,20.0
1784923276,20.0,0.0,30.0,20.0
1784923277,20.0,0.0,30.0,20.0
1784923278,20.0,0.0,30.0,20.0
1784923279,20.0,0.0,30.0,20.0
1784923280,20.0,0.0,30.0,20.0
1784923281,20.0,0.0,29.0,20.0
1784923282,20.0,0.0,25.0,20.0
1784923283,20.0,0.0,30.0,20.0
1784923284,20.0,0.0,27.0,20.0
1784923285,20.0,0.0,27.0,20.0
1784923286,19.0,1.0,28.0,20.0
1784923287,20.0,0.0,30.0,20.0
1784923288,20.0,0.0,29.0,20.0
1784923289,20.0,0.0,30.0,20.0
1784923290,20.0,0.0,30.0,20.0
1784923291,20.0,0.0,30.0,20.0
1784923292,20.0,0.0,30.0,20.0
1784923293,20.0,0.0,30.0,20.0
1784923294,20.0,0.0,30.0,20.0
1784923295,20.0,0.0,30.0,20.0
1784923296,18.0,2.0,28.0,20.0
1784923297,20.0,0.0,29.0,20.0
1784923298,20.0,0.0,27.0,20.0
1784923299,20.0,0.0,27.0,20.0
1784923300,17.0,3.0,28.0,20.0
1784923301,20.0,0.0,26.0,20.0
1784923303,20.0,0.0,28.0,20.0
1784923304,20.0,0.0,27.0,20.0
1784923305,20.0,0.0,30.0,20.0
1784923306,20.0,0.0,30.0,20.0
1784923307,20.0,0.0,28.0,20.0
1784923308,20.0,0.0,30.0,20.0
1784923309,20.0,0.0,30.0,20.0
1784923310,20.0,0.0,25.0,20.0
1784923311,19.0,1.0,26.0,20.0
1784923312,20.0,0.0,30.0,20.0
1784923313,20.0,0.0,30.0,20.0
1784923314,20.0,0.0,30.0,20.0
1784923315,20.0,0.0,30.0,20.0
1784923316,20.0,0.0,30.0,20.0
1784923317,20.0,0.0,30.0,20.0
1784923318,20.0,0.0,30.0,20.0
1784923319,20.0,0.0,30.0,20.0
1784923320,20.0,0.0,30.0,20.0
1784923321,20.0,0.0,30.0,20.0
1784923322,20.0,0.0,30.0,20.0
1784923323,20.0,0.0,29.0,20.0
1784923324,20.0,0.0,30.0,20.0
1784923325,20.0,0.0,30.0,20.0
1784923326,20.0,0.0,27.0,20.0
1784923327,20.0,0.0,30.0,20.0
1784923328,20.0,0.0,30.0,20.0
1784923329,20.0,0.0,29.0,20.0
1784923330,20.0,0.0,30.0,20.0
1784923331,20.0,0.0,30.0,20.0
1784923332,20.0,0.0,29.0,20.0
1784923333,20.0,0.0,30.0,20.0
1784923334,20.0,0.0,30.0,20.0
1784923335,20.0,0.0,26.0,20.0
1784923336,20.0,0.0,30.0,20.0
1784923337,20.0,0.0,30.0,20.0
1784923339,20.0,0.0,30.0,20.0
1784923340,20.0,0.0,27.0,20.0
1784923341,20.0,0.0,28.0,20.0
1784923342,20.0,0.0,28.0,20.0
1784923343,20.0,0.0,30.0,20.0
1784923344,20.0,0.0,28.0,20.0
1784923345,20.0,0.0,23.0,20.0
1784923346,20.0,0.0,18.0,20.0
1784923347,20.0,0.0,13.0,20.0
1784923348,20.0,0.0,7.0,20.0
1784923349,20.0,0.0,3.0,20.0
1784923350,17.0,3.0,0.0,20.0
1784923351,12.0,8.0,0.0,20.0
1784923352,7.0,13.0,0.0,20.0
1784923353,2.0,18.0,0.0,20.0
1784923354,0.0,20.0,0.0,20.0
1784923355,0.0,20.0,0.0,20.0
1784923356,0.0,20.0,0.0,20.0
1784923357,0.0,20.0,0.0,20.0
1784923358,0.0,20.0,0.0,20.0
1784923359,0.0,20.0,0.0,20.0
1784923360,0.0,20.0,0.0,20.0
1784923361,0.0,20.0,0.0,20.0
1784923362,0.0,20.0,0.0,20.0
1784923363,0.0,20.0,0.0,20.0
1784923364,0.0,20.0,0.0,20.0
1784923365,0.0,20.0,0.0,20.0
1784923366,0.0,20.0,0.0,20.0
1784923367,0.0,20.0,0.0,20.0
1784923368,0.0,20.0,0.0,20.0
1784923369,0.0,20.0,0.0,20.0
1784923370,0.0,20.0,0.0,20.0
1784923403,0.0,10.0,0.0,10.0
1784923404,0.0,10.0,0.0,10.0
1784923405,0.0,10.0,0.0,10.0
1784923406,7.0,3.0,8.0,10.0
1784923407,9.0,1.0,7.0,10.0
1784923408,8.0,2.0,2.0,10.0
1784923409,10.0,0.0,4.0,10.0
1784923410,8.0,2.0,8.0,10.0
1784923411,9.0,1.0,8.0,10.0
